query-id	corpus-id	score
82382	3153	1
82382	2959	1
82382	2498	1
5004	2498	1
5004	3203	1
5004	3204	1
37392	3153	1
37392	3204	1
37392	2896	1
23832	2861	1
23832	2896	1
23832	3204	1
3277	2556	1
3277	2861	1
3277	3203	1
15276	2929	1
15276	2557	1
15276	2861	1
32777	8749	1
32777	2861	1
32777	3203	1
77405	2558	1
77405	3195	1
77405	2861	1
20653	3110	1
20653	3058	1
20653	2524	1
28210	3112	1
28210	3058	1
28210	2988	1
20483	3110	1
20483	3058	1
20483	2524	1
18641	3110	1
18641	3058	1
18641	2988	1
25833	3110	1
25833	3058	1
25833	2524	1
64009	3110	1
64009	3058	1
64009	2988	1
33000	2749	1
33000	2651	1
56446	8815	1
56446	2546	1
53263	2540	1
53263	3023	1
65656	2540	1
65656	8824	1
78523	2540	1
78523	3023	1
81211	2540	1
81211	3023	1
67378	2540	1
67378	8824	1
24893	2540	1
24893	8824	1
56331	2540	1
56331	3023	1
72085	2540	1
72085	8824	1
13318	2540	1
13318	8824	1
29014	2830	1
29014	2518	1
29014	2530	1
29014	8825	1
18549	3072	1
18549	8826	1
18549	8758	1
50074	3072	1
50074	8760	1
19972	2830	1
19972	2518	1
19972	2530	1
19972	8825	1
51684	3072	1
51684	8760	1
80740	2504	1
80740	2614	1
55337	2614	1
55337	8827	1
55337	3292	1
74727	2795	1
74727	2614	1
70795	2795	1
70795	2614	1
19566	2614	1
19566	8827	1
19566	3292	1
47399	2504	1
47399	2614	1
57524	2774	1
57524	2508	1
80807	2508	1
80807	2595	1
17608	2774	1
17608	2508	1
17608	8828	1
15973	2774	1
15973	2508	1
27893	2774	1
27893	8829	1
27893	8830	1
39919	8828	1
39919	8829	1
39919	2595	1
42063	2774	1
42063	2508	1
42063	8828	1
959	2739	1
959	2741	1
959	3133	1
959	2882	1
81085	2739	1
81085	2741	1
81085	3133	1
81085	2882	1
50146	2739	1
50146	2741	1
50146	3133	1
50146	2882	1
6673	2825	1
6673	2826	1
59519	3007	1
59519	2924	1
73608	2922	1
73608	2902	1
13331	2667	1
13331	2826	1
9491	2826	1
9491	2924	1
31183	2825	1
31183	3163	1
38594	2922	1
38594	2902	1
28899	2826	1
28899	2924	1
27079	2767	1
27079	2713	1
60278	8832	1
60278	2713	1
75468	8833	1
75468	2713	1
61920	2600	1
61920	3054	1
61920	3084	1
70200	2601	1
70200	3054	1
70200	3084	1
1889	3016	1
1889	3054	1
1889	3084	1
76214	2601	1
76214	3054	1
76214	3084	1
18998	2600	1
18998	3054	1
18998	3084	1
69774	3016	1
69774	3054	1
69774	3084	1
59902	2600	1
59902	3054	1
59902	3084	1
66742	3016	1
66742	3054	1
66742	3084	1
46539	2689	1
46539	2531	1
46539	2842	1
5098	2689	1
5098	2531	1
5098	2842	1
32842	2689	1
32842	2531	1
32842	2535	1
17352	2689	1
17352	2531	1
17352	2842	1
63076	2689	1
63076	2531	1
63076	2535	1
37396	2689	1
37396	2531	1
37396	2842	1
38540	2689	1
38540	2531	1
38540	2535	1
35110	2689	1
35110	2531	1
35110	2842	1
7458	3076	1
7458	2774	1
46906	8834	1
46906	2774	1
7268	2973	1
7268	2774	1
42047	2973	1
42047	2774	1
75111	3167	1
75111	3166	1
75111	8823	1
57448	3167	1
57448	3166	1
57448	8823	1
67375	8823	1
67375	3033	1
67375	3036	1
67375	8835	1
40769	3167	1
40769	3166	1
40769	8823	1
52800	8823	1
52800	3033	1
52800	3036	1
52800	8835	1
72781	3167	1
72781	3166	1
72781	8823	1
12464	3167	1
12464	3166	1
12464	8823	1
37440	3167	1
37440	3166	1
37440	8823	1
41528	2572	1
41528	2955	1
27601	8836	1
27601	3023	1
27601	8837	1
27601	8838	1
28487	8836	1
28487	3023	1
28487	8837	1
64364	2572	1
64364	2955	1
48730	2967	1
48730	2765	1
48730	2607	1
45240	2967	1
45240	2765	1
45240	2607	1
3352	2967	1
3352	2765	1
3352	2607	1
13360	2967	1
13360	2765	1
13360	2607	1
55418	2967	1
55418	2765	1
55418	2607	1
65910	2967	1
65910	2765	1
65910	2607	1
24965	2967	1
24965	2765	1
24965	2607	1
76449	2967	1
76449	2765	1
76449	2607	1
25780	2967	1
25780	2765	1
25780	2607	1
37479	2574	1
37479	2573	1
37479	8839	1
65843	8840	1
65843	2676	1
65843	2539	1
61684	8841	1
61684	2676	1
61684	2539	1
72860	2788	1
72860	2786	1
72860	2915	1
49198	8827	1
49198	8842	1
49198	2604	1
44667	2758	1
44667	2897	1
42504	2758	1
42504	2897	1
42763	2758	1
42763	2897	1
6374	2758	1
6374	2897	1
63588	2826	1
63588	2628	1
47949	2826	1
47949	2628	1
66167	2826	1
66167	2628	1
979	2628	1
979	2696	1
979	3052	1
76651	2826	1
76651	2628	1
29468	2826	1
29468	2628	1
67789	2826	1
67789	2628	1
21526	2826	1
21526	2628	1
64739	2791	1
64739	8843	1
64739	8844	1
31438	2791	1
31438	8843	1
31438	8844	1
37154	2791	1
37154	8843	1
37154	8844	1
18048	2791	1
18048	8843	1
18048	8844	1
833	2791	1
833	8843	1
833	8844	1
27501	2791	1
27501	8843	1
27501	8844	1
40914	2791	1
40914	8843	1
40914	8844	1
22726	2791	1
22726	8843	1
22726	8844	1
80596	2791	1
80596	8843	1
80596	8844	1
5192	2614	1
5192	3223	1
5192	2925	1
69422	2614	1
69422	3223	1
69422	2925	1
75422	2614	1
75422	3223	1
75422	2925	1
57786	2614	1
57786	3223	1
57786	2925	1
8768	2614	1
8768	3223	1
8768	2925	1
1363	2614	1
1363	3223	1
1363	2925	1
25557	2614	1
25557	3223	1
25557	2925	1
68436	2614	1
68436	3223	1
68436	2925	1
49155	2614	1
49155	3223	1
49155	2925	1
22251	2614	1
22251	3223	1
22251	2925	1
17375	2662	1
17375	2907	1
17375	2996	1
26011	8845	1
26011	2662	1
26011	2907	1
26011	2579	1
76251	8845	1
76251	2662	1
76251	2907	1
76251	2579	1
63900	8845	1
63900	2662	1
63900	2907	1
63900	3152	1
74785	8845	1
74785	2662	1
74785	2907	1
74785	2984	1
45249	8845	1
45249	2662	1
45249	2907	1
45249	2548	1
15834	8845	1
15834	2662	1
15834	2579	1
21531	8845	1
21531	2662	1
21531	2548	1
17163	8822	1
17163	2602	1
17163	2956	1
25312	8822	1
25312	2602	1
25312	8846	1
61690	8847	1
61690	8848	1
61690	2668	1
61690	8849	1
54848	2774	1
54848	8848	1
82212	8847	1
82212	2668	1
82212	8849	1
46569	2554	1
46569	2681	1
4613	2554	1
4613	2681	1
63219	8799	1
63219	3247	1
63219	8850	1
63219	3275	1
69336	8851	1
69336	2798	1
6017	3218	1
6017	8799	1
9748	2784	1
9748	3183	1
9748	2620	1
22363	8799	1
22363	2798	1
26805	3218	1
26805	3183	1
26805	2620	1
16713	2656	1
16713	3093	1
80399	2656	1
80399	3093	1
48150	3093	1
48150	2768	1
48150	2938	1
65760	2897	1
65760	2982	1
22009	2540	1
22009	2911	1
4245	2809	1
4245	2606	1
72813	2810	1
72813	2606	1
56392	2540	1
56392	2911	1
7206	2676	1
7206	2539	1
7206	2791	1
55469	3105	1
55469	2636	1
55469	2635	1
55469	2634	1
55711	2891	1
55711	2676	1
55711	2539	1
70107	2791	1
70107	2636	1
70107	2635	1
70107	2634	1
63664	2517	1
63664	2519	1
63664	2595	1
38929	2823	1
38929	2902	1
38929	2595	1
62632	2823	1
62632	2902	1
62632	2595	1
61707	2517	1
61707	2902	1
61707	2595	1
17525	2517	1
17525	2902	1
17525	2595	1
14403	2823	1
14403	2902	1
14403	2595	1
71881	2517	1
71881	2902	1
71881	2595	1
43385	2823	1
43385	2902	1
43385	2595	1
19215	2517	1
19215	2902	1
19215	2595	1
7706	3082	1
7706	3162	1
7706	3172	1
7706	2508	1
80164	3082	1
80164	3162	1
80164	3172	1
80164	2859	1
28581	3082	1
28581	2773	1
28581	3067	1
28581	8853	1
33409	3172	1
33409	3256	1
33409	2862	1
33409	2508	1
56851	8854	1
56851	2857	1
56851	2821	1
63478	2645	1
63478	2580	1
63478	8855	1
68284	2580	1
68284	8856	1
42642	2645	1
42642	2580	1
42642	8855	1
51439	2580	1
51439	8855	1
44917	2645	1
44917	2580	1
44917	8855	1
34192	2580	1
34192	8856	1
39572	2645	1
39572	2580	1
39572	8855	1
50817	2629	1
50817	2931	1
50817	8857	1
50817	8704	1
57375	2808	1
57375	2629	1
57375	8857	1
57375	8704	1
41125	2931	1
41125	8708	1
41125	8857	1
41125	8704	1
78652	8858	1
78652	8857	1
78652	8704	1
56706	2629	1
56706	2931	1
56706	3272	1
56706	8708	1
73653	2629	1
73653	8858	1
73653	8857	1
73653	8704	1
22440	2808	1
22440	2931	1
22440	8858	1
25729	2629	1
25729	2931	1
25729	8857	1
25729	8704	1
69816	2566	1
69816	2970	1
69816	2885	1
62628	2792	1
62628	2852	1
62628	2826	1
80123	2792	1
80123	2852	1
80123	2826	1
6325	2792	1
6325	2852	1
6325	2826	1
27762	2769	1
27762	2938	1
27762	3154	1
27762	2524	1
59298	2769	1
59298	2938	1
59298	3154	1
59298	2524	1
64608	2769	1
64608	2938	1
64608	3154	1
64608	2524	1
16929	2590	1
16929	2952	1
16929	2699	1
4000	2590	1
4000	2497	1
72438	2507	1
72438	3190	1
72438	2586	1
67176	2618	1
67176	2648	1
76129	2618	1
76129	2648	1
76129	2647	1
76129	2649	1
57893	2618	1
57893	2648	1
69767	2618	1
69767	2648	1
69767	2647	1
69767	2649	1
62318	2618	1
62318	2648	1
62318	2647	1
62318	2649	1
34263	2618	1
34263	2648	1
24297	2826	1
24297	8860	1
24297	3059	1
48546	2826	1
48546	8860	1
48546	3059	1
5038	2826	1
5038	8860	1
5038	3059	1
27655	2826	1
27655	8860	1
27655	3059	1
22141	2826	1
22141	8860	1
22141	3059	1
33688	3012	1
33688	2618	1
52508	8725	1
52508	8861	1
52508	2618	1
57244	3012	1
57244	2566	1
22189	8861	1
22189	2618	1
63003	2618	1
63003	2875	1
12819	3012	1
12819	2618	1
44563	8861	1
44563	2618	1
59007	2618	1
59007	2875	1
22673	2566	1
22673	2618	1
27212	3012	1
27212	2618	1
16443	8862	1
16443	8863	1
16443	2942	1
20699	8864	1
20699	8862	1
20699	2942	1
6638	8862	1
6638	8863	1
6638	2942	1
37324	8864	1
37324	8862	1
37324	2942	1
35570	8864	1
35570	8862	1
35570	2942	1
69253	8864	1
69253	8862	1
69253	2942	1
3058	8862	1
3058	8863	1
3058	2942	1
42904	8864	1
42904	8862	1
42904	2942	1
34531	8864	1
34531	8862	1
34531	2942	1
64301	8862	1
64301	8863	1
64301	2942	1
35745	2519	1
35745	2518	1
35745	8865	1
35745	2771	1
21991	2519	1
21991	2518	1
21991	2771	1
34750	2519	1
34750	8865	1
34750	2771	1
60903	2519	1
60903	8865	1
60903	2771	1
54093	2519	1
54093	8865	1
54093	2771	1
36872	2519	1
36872	8865	1
36872	2771	1
69083	2519	1
69083	8865	1
13608	2519	1
13608	2771	1
21759	3084	1
21759	3054	1
21759	8866	1
55300	3055	1
55300	8867	1
55300	8868	1
34673	3084	1
34673	3054	1
34673	8866	1
34673	8868	1
721	3055	1
721	3084	1
721	8867	1
37286	3055	1
37286	3084	1
37286	8868	1
47175	3055	1
47175	8866	1
47175	8867	1
2054	3084	1
2054	8866	1
2054	8868	1
35712	3055	1
35712	8867	1
35712	8868	1
51371	8869	1
51371	8870	1
65188	8869	1
65188	8870	1
35812	2559	1
35812	2634	1
32705	8871	1
32705	3127	1
32705	2636	1
9556	8871	1
9556	8872	1
9556	2559	1
9556	3126	1
74142	8872	1
74142	2559	1
74142	2634	1
74142	3137	1
6761	8871	1
6761	2634	1
6761	3137	1
41388	8872	1
41388	2559	1
41388	2634	1
81155	8871	1
81155	3127	1
81155	2636	1
82032	8871	1
82032	8872	1
82032	2559	1
82032	3126	1
22318	8873	1
22318	2824	1
61360	2824	1
61360	2515	1
69643	8863	1
69643	8818	1
78410	8874	1
78410	3142	1
50385	8863	1
50385	8713	1
45718	8875	1
45718	8818	1
47340	2644	1
47340	3259	1
79391	2512	1
79391	8876	1
69258	3088	1
69258	3284	1
46776	3087	1
46776	3259	1
69487	2942	1
69487	3057	1
75415	2915	1
75415	8868	1
59720	2916	1
59720	3138	1
43868	2915	1
43868	8868	1
72273	2916	1
72273	3057	1
18783	2942	1
18783	3138	1
52042	2915	1
52042	3057	1
33129	2528	1
33129	3129	1
33129	2556	1
7460	2528	1
7460	2650	1
7460	8877	1
7148	2537	1
7148	2528	1
7148	2650	1
68536	2650	1
68536	8878	1
68536	2556	1
73395	2528	1
73395	2650	1
73395	2556	1
19140	2650	1
19140	3129	1
19140	2556	1
23547	2528	1
23547	8877	1
23547	2556	1
16957	2528	1
16957	2650	1
16957	2556	1
51227	2650	1
51227	8878	1
51227	2556	1
37891	2650	1
37891	8877	1
37891	2556	1
64012	2555	1
64012	8879	1
34341	2997	1
34341	2555	1
34594	2997	1
34594	2660	1
65546	2716	1
65546	2649	1
65546	2646	1
24879	2649	1
24879	2647	1
24879	2648	1
24879	2646	1
55331	2502	1
55331	8818	1
55331	2984	1
39385	8880	1
39385	8713	1
39385	8881	1
19398	8882	1
19398	2502	1
19398	3127	1
64333	2502	1
64333	8713	1
64333	8881	1
59932	8882	1
59932	2502	1
59932	3127	1
30059	8880	1
30059	8713	1
30059	8881	1
67833	2758	1
67833	3029	1
67833	8883	1
29118	2652	1
29118	8884	1
32853	2652	1
32853	8884	1
72768	2652	1
72768	8884	1
43042	2712	1
43042	2864	1
43042	2662	1
74065	2864	1
74065	2909	1
74065	2662	1
74065	2997	1
69656	2864	1
69656	2909	1
69656	2662	1
69656	2997	1
81176	2712	1
81176	2864	1
81176	2662	1
80585	2864	1
80585	2909	1
80585	2662	1
80585	2997	1
25315	2712	1
25315	2864	1
25315	2662	1
70562	2864	1
70562	2909	1
70562	2662	1
70562	2997	1
2991	2712	1
2991	2864	1
2991	2662	1
50132	2864	1
50132	2909	1
50132	2662	1
50132	2997	1
17075	3235	1
17075	2690	1
17075	2945	1
8223	2690	1
8223	8775	1
8223	8885	1
56301	2690	1
56301	3190	1
10145	2690	1
10145	2507	1
45135	2690	1
45135	2682	1
69680	2690	1
69680	8775	1
69680	3132	1
75262	2690	1
75262	8885	1
45115	2690	1
45115	2507	1
64508	8707	1
64508	2962	1
64508	8886	1
65045	2599	1
65045	8887	1
68546	2647	1
68546	2583	1
9089	2583	1
9089	8820	1
9089	2942	1
63368	2649	1
63368	8821	1
69919	2806	1
69919	3075	1
1543	2806	1
1543	8888	1
37135	3127	1
37135	3130	1
37135	2545	1
29248	3130	1
29248	2545	1
29248	3111	1
29248	3146	1
40069	3130	1
40069	2545	1
40069	3111	1
40069	3146	1
32374	3127	1
32374	3130	1
32374	3111	1
39899	3130	1
39899	2545	1
39899	3111	1
39899	3146	1
35873	3130	1
35873	2545	1
35873	3111	1
35873	3146	1
49215	3127	1
49215	3130	1
49215	3111	1
52774	3127	1
52774	3130	1
52774	3111	1
75611	3130	1
75611	2545	1
75611	3111	1
75611	3146	1
36151	3127	1
36151	3130	1
36151	3111	1
82138	2526	1
82138	8889	1
82138	8890	1
64081	8891	1
64081	8892	1
55965	8891	1
55965	8892	1
52312	8891	1
52312	8892	1
82013	8891	1
82013	8892	1
41656	2520	1
41656	3296	1
41656	3297	1
70244	8893	1
70244	2687	1
59700	3056	1
59700	3296	1
59700	3297	1
34223	2520	1
34223	3296	1
34223	3297	1
66034	3056	1
66034	3296	1
66034	3297	1
81961	2559	1
81961	2740	1
66210	2559	1
66210	2966	1
19180	2766	1
19180	2740	1
32423	2765	1
32423	2740	1
19596	2559	1
19596	2766	1
19596	2740	1
15118	8717	1
15118	2944	1
14958	8894	1
14958	8800	1
81627	2747	1
81627	8800	1
15372	8717	1
15372	2945	1
15103	2747	1
15103	8800	1
27771	8894	1
27771	8800	1
63355	8717	1
63355	8800	1
4713	3209	1
4713	2703	1
9058	3209	1
9058	2875	1
70119	2853	1
70119	3209	1
56709	2595	1
56709	2869	1
42390	2655	1
42390	2534	1
58370	2595	1
58370	2655	1
807	2595	1
807	2869	1
74747	2655	1
74747	2534	1
77107	2595	1
77107	2534	1
81931	2655	1
81931	2869	1
77202	2620	1
77202	2898	1
77202	2818	1
77202	8794	1
75501	3183	1
75501	2798	1
57727	2620	1
57727	2761	1
57727	2949	1
23600	2620	1
23600	2898	1
4795	2527	1
4795	2762	1
4795	2763	1
7661	2527	1
7661	2762	1
7661	2763	1
38045	2527	1
38045	2762	1
38045	2763	1
76353	2527	1
76353	2762	1
76353	2763	1
221	2527	1
221	2762	1
221	2763	1
26111	2527	1
26111	2762	1
26111	2763	1
53444	2527	1
53444	2762	1
53444	2763	1
33812	2527	1
33812	2762	1
33812	2763	1
9125	2527	1
9125	2762	1
9125	2763	1
57537	2517	1
57537	2667	1
18297	2530	1
18297	2667	1
17584	2530	1
17584	2667	1
13674	2671	1
13674	2667	1
64321	2517	1
64321	2667	1
57474	2530	1
57474	2667	1
15646	2530	1
15646	2667	1
45451	2517	1
45451	2667	1
10422	2671	1
10422	2667	1
14715	2517	1
14715	2667	1
76259	8881	1
76259	2736	1
40227	3142	1
40227	8817	1
40227	2736	1
42671	3142	1
42671	8817	1
42671	2735	1
11426	8791	1
11426	8895	1
11426	2985	1
11426	2529	1
25133	8743	1
25133	2509	1
25133	3091	1
66412	8743	1
66412	2985	1
66412	2509	1
31907	8791	1
31907	8895	1
31907	2509	1
31907	3091	1
52072	8791	1
52072	8743	1
52072	8895	1
52072	2985	1
44482	8791	1
44482	8895	1
44482	2985	1
44482	3091	1
79832	8743	1
79832	2985	1
79832	3093	1
37300	2973	1
37300	2635	1
37300	2634	1
2936	2635	1
2936	3137	1
2936	2899	1
37519	2973	1
37519	2635	1
37519	2634	1
77547	2635	1
77547	3137	1
77547	2899	1
9865	8896	1
9865	8897	1
9865	8898	1
9865	2559	1
31688	8896	1
31688	8897	1
31688	8898	1
31688	2559	1
38865	8896	1
38865	8897	1
38865	8898	1
38865	2559	1
46651	8896	1
46651	8897	1
46651	8898	1
46651	2559	1
13109	8896	1
13109	8897	1
13109	8898	1
13109	2559	1
48692	8896	1
48692	8897	1
48692	8898	1
48692	2559	1
68030	8896	1
68030	8897	1
68030	8898	1
68030	2559	1
51196	8896	1
51196	8897	1
51196	8898	1
51196	2559	1
61165	8896	1
61165	8897	1
61165	8898	1
61165	2559	1
16126	2852	1
16126	2794	1
16126	2843	1
51826	2852	1
51826	2794	1
51826	2665	1
42859	2852	1
42859	2794	1
42859	3048	1
20021	2852	1
20021	2794	1
20021	3047	1
80785	2852	1
80785	2794	1
80785	2888	1
81184	2498	1
81184	2882	1
1368	2703	1
1368	2891	1
76062	2703	1
76062	2891	1
58165	2703	1
58165	2891	1
53750	2703	1
53750	2891	1
55477	2703	1
55477	2891	1
49519	2703	1
49519	2891	1
5358	2703	1
5358	2891	1
24494	2703	1
24494	2891	1
26729	2703	1
26729	2891	1
61198	2703	1
61198	2891	1
72937	2536	1
72937	2496	1
72937	2824	1
70576	2536	1
70576	2532	1
70576	2607	1
70576	8789	1
70183	2536	1
70183	2532	1
70183	8899	1
70183	2824	1
13871	2536	1
13871	2532	1
13871	8900	1
13871	8789	1
22123	2536	1
22123	2532	1
22123	2607	1
22123	8789	1
79460	2536	1
79460	2532	1
79460	8900	1
79460	8789	1
19494	8725	1
19494	2668	1
38031	2959	1
38031	8789	1
50318	2498	1
50318	3022	1
31451	3026	1
31451	8727	1
43427	8725	1
43427	2668	1
75307	2498	1
75307	2971	1
54498	2597	1
54498	2732	1
54498	2607	1
23753	8903	1
23753	8904	1
19819	3184	1
19819	3094	1
72858	3184	1
72858	8902	1
59937	3184	1
59937	3094	1
58921	2668	1
58921	2531	1
61145	8836	1
61145	2668	1
61145	2531	1
43443	2658	1
43443	2648	1
50234	2658	1
50234	2649	1
39352	2658	1
39352	2647	1
78630	2658	1
78630	2649	1
22879	2658	1
22879	2647	1
81577	2658	1
81577	2649	1
31875	2658	1
31875	2647	1
846	2658	1
846	2647	1
70485	2554	1
70485	8905	1
13747	2554	1
13747	2647	1
41013	2554	1
41013	8905	1
14086	2554	1
14086	8905	1
36864	2554	1
36864	8906	1
35702	2554	1
35702	2647	1
40992	2554	1
40992	2648	1
27271	2554	1
27271	8905	1
62094	2556	1
62094	2558	1
62094	2557	1
62094	2628	1
14735	2652	1
14735	2556	1
14735	2628	1
52513	2652	1
52513	2556	1
52513	2628	1
486	2652	1
486	2556	1
486	2628	1
78277	2652	1
78277	2556	1
78277	2558	1
73783	2652	1
73783	2556	1
73783	2628	1
2994	2652	1
2994	2556	1
2994	2628	1
26306	2652	1
26306	2556	1
26306	2628	1
58126	2652	1
58126	2556	1
58126	2628	1
64731	2652	1
64731	2556	1
64731	2628	1
5809	2737	1
5809	3149	1
12922	8887	1
12922	8907	1
68584	8908	1
68584	3119	1
14617	8814	1
14617	2827	1
25573	2737	1
25573	3149	1
74308	2611	1
74308	2947	1
74308	2581	1
74308	2582	1
42530	2947	1
42530	2799	1
42530	2581	1
42530	2582	1
20939	2611	1
20939	2581	1
20939	2582	1
16805	2667	1
16805	8909	1
14829	2590	1
14829	8910	1
41234	2620	1
41234	2844	1
47612	3052	1
47612	2843	1
50885	3183	1
50885	3047	1
26427	2620	1
26427	2844	1
33095	3052	1
33095	2843	1
41336	2620	1
41336	3047	1
46745	3052	1
46745	2844	1
19204	3052	1
19204	2843	1
44256	2620	1
44256	3052	1
7160	3052	1
7160	3047	1
23951	3095	1
23951	2882	1
23951	8911	1
23951	2836	1
32364	2718	1
32364	2882	1
32364	2836	1
38384	3095	1
38384	2882	1
38384	8911	1
38384	2836	1
31348	2718	1
31348	2882	1
31348	2836	1
42332	3095	1
42332	2882	1
42332	8911	1
42332	2836	1
16636	3052	1
16636	3126	1
16636	3130	1
49468	2696	1
49468	3126	1
49468	3127	1
3383	3052	1
3383	3126	1
28600	3052	1
28600	3126	1
69011	3052	1
69011	3126	1
69712	3052	1
69712	3126	1
48275	2512	1
48275	2583	1
48275	2584	1
4748	2512	1
4748	2583	1
1132	2512	1
1132	2583	1
32854	2512	1
32854	2583	1
81908	2512	1
81908	2583	1
79806	2512	1
79806	2583	1
26634	2512	1
26634	2583	1
26634	2584	1
207	2716	1
207	2720	1
207	8912	1
52080	8913	1
52080	2716	1
52080	8912	1
14375	8914	1
14375	8915	1
14375	3019	1
29330	8837	1
29330	3019	1
29330	2548	1
78014	8915	1
78014	3019	1
78014	8916	1
6580	8914	1
6580	8837	1
6580	2954	1
51755	8915	1
51755	2548	1
51755	8916	1
51637	8837	1
51637	3019	1
51637	2954	1
8459	8914	1
8459	2548	1
8459	2954	1
61777	8915	1
61777	2548	1
61777	8916	1
56343	8915	1
56343	8837	1
56343	3019	1
3243	2628	1
3243	2862	1
3243	3256	1
25167	2628	1
25167	2859	1
40224	2628	1
40224	2862	1
40224	3256	1
32793	2628	1
32793	2862	1
32793	3256	1
66178	2628	1
66178	2859	1
43333	2628	1
43333	2859	1
66221	2628	1
66221	2862	1
66221	3256	1
24407	2628	1
24407	2859	1
33334	2628	1
33334	2862	1
33334	3256	1
26163	2908	1
26163	8918	1
8454	3227	1
8454	8919	1
82266	2806	1
82266	3102	1
82266	8920	1
82266	8921	1
27963	2806	1
27963	3102	1
27963	8920	1
27963	8921	1
14503	2806	1
14503	3102	1
14503	8920	1
14503	8921	1
77235	2806	1
77235	3102	1
77235	8920	1
77235	8921	1
49095	2806	1
49095	3102	1
49095	8920	1
49095	8921	1
63033	2806	1
63033	3102	1
63033	8920	1
63033	8921	1
25639	2806	1
25639	3102	1
25639	8920	1
25639	8921	1
59602	2806	1
59602	3102	1
59602	8920	1
59602	8921	1
65791	2806	1
65791	3102	1
65791	8920	1
65791	8921	1
21031	2653	1
21031	2651	1
21031	3241	1
21031	2571	1
59990	2653	1
59990	2651	1
59990	2547	1
59990	2571	1
80396	2653	1
80396	2651	1
80396	3241	1
80396	2571	1
72082	2774	1
72082	8912	1
32496	2774	1
32496	2658	1
53764	2774	1
53764	8912	1
13591	2774	1
13591	2658	1
81442	2774	1
81442	8912	1
29931	2774	1
29931	8912	1
13438	2645	1
13438	2580	1
13438	8922	1
34160	2704	1
34160	8923	1
50077	2702	1
50077	8922	1
23211	2704	1
23211	8923	1
50452	2702	1
50452	8922	1
14797	2645	1
14797	2580	1
14797	8922	1
78452	2704	1
78452	8923	1
53753	2702	1
53753	8922	1
24406	2546	1
24406	2545	1
24406	2559	1
44284	2547	1
44284	8924	1
24282	2546	1
24282	2545	1
24282	2559	1
81874	2547	1
81874	2559	1
81874	8925	1
27985	2545	1
27985	2547	1
27985	2559	1
46742	2546	1
46742	2545	1
46742	2559	1
48818	2572	1
48818	2498	1
48818	2959	1
29069	2572	1
29069	2498	1
63651	2572	1
63651	2498	1
11988	2572	1
11988	2498	1
48145	2572	1
48145	2498	1
26360	2572	1
26360	2498	1
47220	2572	1
47220	2498	1
2625	2572	1
2625	2498	1
36763	2572	1
36763	2498	1
75186	2579	1
75186	2712	1
75186	3276	1
75186	8926	1
33601	2712	1
33601	3276	1
33601	8927	1
33601	8926	1
4818	2579	1
4818	2712	1
4818	3276	1
4818	8926	1
77700	2579	1
77700	2712	1
77700	3276	1
77700	8926	1
76569	2579	1
76569	2712	1
76569	3276	1
76569	8926	1
1399	2580	1
1399	2645	1
1399	2736	1
32438	2508	1
32438	2572	1
72991	2508	1
72991	2572	1
8065	2508	1
8065	2572	1
38853	2508	1
38853	2572	1
40773	2508	1
40773	2572	1
73275	8928	1
73275	3285	1
73275	8766	1
182	8929	1
182	3188	1
182	3283	1
44717	8929	1
44717	3188	1
44717	3285	1
20937	8929	1
20937	3188	1
20937	3285	1
40336	2924	1
40336	2922	1
40336	3172	1
60599	2924	1
60599	3120	1
61547	2924	1
61547	2838	1
15417	2774	1
15417	2899	1
15417	2900	1
37859	2655	1
37859	2712	1
42742	2774	1
42742	2655	1
64707	2899	1
64707	2900	1
64707	2655	1
79042	2774	1
79042	2655	1
44263	2655	1
44263	2712	1
43577	2774	1
43577	2655	1
34011	2799	1
34011	2982	1
31944	3109	1
31944	2609	1
31944	2982	1
55551	3109	1
55551	2609	1
55551	2982	1
40630	3109	1
40630	2609	1
40630	2982	1
20129	3109	1
20129	2609	1
20129	2982	1
15094	2572	1
15094	2634	1
15094	2635	1
15094	2506	1
16080	2572	1
16080	2634	1
16080	2636	1
16080	2853	1
63456	2634	1
63456	2635	1
63456	3136	1
63456	2853	1
36411	2572	1
36411	2634	1
36411	2636	1
36411	2854	1
76754	2634	1
76754	2636	1
76754	2506	1
76754	2853	1
53289	2572	1
53289	2635	1
53289	2636	1
53289	3136	1
44064	2634	1
44064	2636	1
44064	2853	1
44064	2854	1
2273	2572	1
2273	2634	1
2273	2635	1
2273	2853	1
25542	2962	1
25542	8930	1
25542	8707	1
25542	8931	1
69670	2962	1
69670	8930	1
69670	8707	1
69670	2553	1
36530	2962	1
36530	8930	1
36530	8707	1
36530	8931	1
56045	2826	1
56045	2607	1
16941	2826	1
16941	2607	1
27224	2826	1
27224	2607	1
32103	2826	1
32103	2607	1
7967	2826	1
7967	2607	1
77865	2826	1
77865	2607	1
71672	2826	1
71672	2607	1
54693	2803	1
54693	3023	1
66306	2595	1
66306	8932	1
66306	8933	1
25121	3184	1
25121	8933	1
34253	2595	1
34253	8932	1
34253	8933	1
59694	2595	1
59694	8932	1
59694	8933	1
59198	2595	1
59198	8932	1
59198	8933	1
27908	3276	1
27908	2644	1
28567	2634	1
28567	2635	1
28567	2498	1
58531	2494	1
58531	2532	1
58531	2634	1
10141	2532	1
10141	2634	1
10141	2498	1
184	2494	1
184	2532	1
184	2634	1
67507	2536	1
67507	2634	1
67507	2635	1
19096	2494	1
